id_avis,id_restaurant,nom_utilisateur,note_restaurant,date_avis,titre_avis,contenu_avis
1348,9,Jerome M,5.0,2016-01-20,Une belle surprise,"Un beau voyage dans la deco et dans les assiettes... Adresse à recommander, mention spéciale au dessert typique Coréen!"
1349,9,Aurelie R,4.0,2016-01-18,très bien avec quelques petits bémols,"La cuisine était vraiment bonne : sushis délicieux, et plats coréens bons et surprenants (bien que pour moi la viande aurait pu être de meilleure qualité). La déco est sympa et sobre. Par contre la salle est très bruyante. Possibilité de manger sur tatami. Le service est impeccable, mais pas très chaleureux. Le prix est un peu élevé mais la nourriture est bien meilleure que dans un japonais classique. En bref, je recommande car très bon resto, avec des tout petits bémols."
1350,9,JP312014,5.0,2016-01-10,Une cuisine surprenante et délicieuse,"Super expérience au Gang Nam, avec une cuisine surprenante, parfumée et délicieuse. Fondue coréenne recommandée. Suschis excellents aussi ! Service agréable et très attentioné. Une très bonne soirée de passée..."
1351,9,Yuki_Hime69,5.0,2015-12-21,Un délice !!!!,"Avec des amies après un ciné tardif nous cherchons un bon restaurant dans Cordeliers. Javais une envie de kimchi et jai pu en savourer de délicieux au Gang Nam. Bien quil était déjà 22h ils nous ont acceuilli avec le sourire. Service vraiment agréable et le cadre met direct dans lambiance. Un fond de kpop en plus ça vous immergé totalement. Les plats arrivent vite et sont tous aussi bons les uns que les autres!! - le kimchi était excellent, pas trop emporte bouche ( aimant manger épicé jaurai quand même monté dun cran mais le palais européen est fragile lol ) - le saumon fond dans la bouche - le Daeji Bulgogi ma eu jusquau bout je nen ai pas mangé mon riz pour ne rien en laisser. Jy retournerai sans faute et je vous le recommande chaudement !!"
1352,9,Sylvain L,5.0,2015-12-20,Formidable,"Visite par Hazard, proche de notre hôtel, un restaurant au look sympathique, très propre, personnelle sympathique, carte original maitre restaurateur plat dune finesse et dune originalité absout. Vraiment une excellente Adresse sur la presquîle"
1353,9,John,4.0,2015-12-10,Un bon coreen a Lyon,"A la recherche d un restaurant coreen, nous sommes tombes dessus par hasard. La deco est tres sympa, le personnel agreable egalement et les plats coreens tres bon. Nous n avons pas pris de produits japonais et j ai du mal a aller dans un restaurant qui se veut coreen avec des specialites japonaises en plus. Dans l ensemble ravis, nous pourrions revenir. Seul bemol, si vous aimez les desserts, les coreens n ont pas beaucoup de choix, mais est ce vraiment poir ca qu on vient?"
1354,9,FRANCOISETIM74,4.0,2015-12-09,TRES RAFFINE,"nous avons diné dans la salle du fonds sur 2 Grandes tables , il faut quitter ses chaussures . Choix dun plat commun: barbecue coréen , convivial et raffinée"
1355,9,antigone333,5.0,2015-12-05,sain et bon,"nous sortons du restaurant et je tiens à dire combien le repas est sain et de qualité. . Coté rapport qualité prix, je trouve formidable que pour 17 euros, à midi le week end, par personne (menu obento) on ait du saumon cru, des sushis, sashiimis, salade de bienvenue, soupe miso,riz, 2 brochettes de poulet, salade de fruits, tout cela présenté avec gout dans un plateau,Moi jadore et cest un moment de détente privilégié."
1356,9,Isabel G,5.0,2015-12-03,Nous avons passé un moment agréable,Un bel endroit où nous avons dégusté des mets appétissants nous sommes adeptes de la cuisine coréenne 😀 Je vous le recommande
1357,9,Imed555,4.0,2015-12-02,Belle expérience,"Restaurant familial à spécialités asiatiques Cadre calme et chaleureux, cuisine variée et raffinée, personnel accueillant et agréable. Le chef est omniprésent et veille à la qualité des produits quil met dans ses assiettes. Belle expérience à refaire.."
1358,9,Hélène T,2.0,2015-11-27,Déception,"Cuisine non cuisinée, plats froids, plateau repas. Qualité des mets plus que basique. Les sauces sont là pour y pallier. Bof!"
1359,9,Maevacan,3.0,2015-11-20,Décevant...,"Nous voulions tester un resto coreen à Lyon alors nous avons choisi Gang Nam vu les très bons commentaires obtenu. Hélas nous avons été très déçus... A peine le temps de terminer notre assiette que le plat daprès arrivait. Nous avons choisi la fondue coréenne à partager à 2, le bœuf était de mauvaise qualité, plein de gras et de nervures, niveau qualité prix ce nest pas ça! 91€ daddition avec apéro une demi bouteille de vin, et meme pas de dessert!! Mon conjoint a pris des maquis en plus et il avait encore faim en sortant... Quel dommage... Rapport qualité prix très mauvais. Le cadre reste très beau par contre, gros point positif. Aussi, il faisait trop chaud à cause des barbecue, nous avons fini en T-shirt, gros pull à déconseiller."
1360,9,Cathbleue,4.0,2015-10-27,Cuisine de qualité,"Une clientèle en majorité coréenne ce qui laisse présager de la qualité ! Et en effet : leurs spécialités coréennes sont très goûteuses, et les plateaux de sushis pour ceux qui veulent du classique japonais, vraiment raffinés. La marmite en fonte avec riz et légumes et sauces plus ou moins épicées : très bon choix, saveurs originales. Decor apaisant, service sans faute et rapide"
1361,9,Valérie S,5.0,2015-09-14,Dépaysant et original,"Repas danniversaire en famille dans une ambiance coréenne (table ou lon peut sasseoir en tailleur ou pour les européens avec un espace sous la table pour y glisser les jambes). Nous avons choisi le barbecue et cétait tout simplement délicieux et très copieux. Cest très convivial, le service est parfait, laccueil très sympathique et les plats succulents. Toutes les occasions sont bonnes pour aller manger au Gang Nam !"
1362,9,Flavio C,5.0,2015-09-04,Surprise exceptionnelle,Nous sommes allés dans ce restaurant totalement par hasard et nous avons été agréablement surpris ! Le cadre est magnifique et raffiné. Laccueil discret. Les serveuses sont attentionnées. Et alors le repas... Juste merveilleux ! La cuisine est raffinée et à un prix abordable ! Adresse à retenir sans hésitation !
1363,9,beignetsugar,4.0,2015-08-25,"Bon rapport qualité-prix, restaurant authentique","Nous sommes tombés sur Gang Nam au hasard, et ce fut une bonne surprise. Le restaurant, tenu par des Coréens, propose des spécialités coréennes mais aussi japonaises. Les menus du midi proposent une bonne variété de choix pour pas cher, je le conseille !"
1364,9,Am J,4.0,2015-08-23,Jadore la cuisine coreen,"La cuisine familiales, deco sympa et bon acceuil. Je viens de temp en temp quand jai envie manger le vrai restaurant coreen."
1365,9,David Z,4.0,2015-08-23,Agréable en tout points,Acceuil discret et attentionné. Cuisine de qualité et prix raisonnable. Très Bon raviolis. Un adresse exotique fraîche pour se préparer à un bouchon...
1366,9,Quentin K,4.0,2015-08-10,Parfait,Très bon restaurant et service attentionné. La nourriture était délicieuse et tendre. Je vous conseille le BBQ à partager à 2.
1367,9,antigone333,5.0,2015-07-20,TOUJOURS AUSSI BIEN,"Ce restaurant pour moi, cest de la détente, du goût et de la délicatesse. Les sushis et sashimis sont délicieux. les plateaux sont copieux. Cest vraiment très bon. Ma collègue a gouté un plat coréen. Cétait beau bon et très subtile. Cela ressemble aux plats des grand restos. Moyenne 20 euros par personne avec boisson"
1368,9,Lauriane C,5.0,2015-07-12,Excellent !,"Une découverte vraiment merveilleuse. Nous y sommes allés entre amis. Pensez à réserver car il y a vraiment beaucoup de monde. Les plats étaient frais et vraiment divins ! Je recommande vraiment ce restaurant. Et le service vraiment impeccable, tout le monde était très gentil. A refaire très vite"
1369,9,Okean,4.0,2015-06-20,Excellent!!,"Très bon restaurant! Jy suis allée avec une amie qui a ses habitudes dans ce restaurant. Très joli cadre, la décoration zen est magnifique! Les propriétaires sont adorables... Peut être un peu cher, mais cest bon. Tout petit bémol pour la soupe miso ( pas assez de tofu et dalgues) et les sushi (un peu trop de riz à mon goût). Par contre la glace au thé vert un délice!!! Bref je pense y retourner rapidement!! Je vous le recommende!!"
1370,9,Bebo22,5.0,2015-06-02,Tout est parfait !,"Quelle belle surprise quand nous avons poussé la porte de ce restaurant... La décoration est magnifique, le personnel est à votre écoute et a envie de vous faire plaisir mais surtout les plats sont délicieux ! Le poisson est très frais et dexcellente qualité, il fond dans la bouche, les assiettes sont joliment dressées, on sent que tout est préparé avec une grande délicatesse et beaucoup de passion. Seul regret : nous avons oublié de prendre des cartes de visites pour recommander ce restaurant à tout notre entourage alors nous y retournerons très vite."
1371,9,Nushi,4.0,2015-05-27,Excellent,"Très bon restaurant! Quel joli cadre, la Deco est sublime, variant entre des notes dor de cuivre et de noir... Un vrai restaurant asiatique plus exactement Coréen sur Lyon, cest tellement rare! Cela change des faux japonais qui ont tendance à fleurir... Couple adorable et plein dexplication... Peut être un peu cher, mais on paye surtout la qualité de la nourriture, ce joli cadre et cela na presque pas de prix pour moi... Et quel dépaysement! Cela change des brochettes surgelés des restos du coin! Encore bravo."
1372,9,kerGG,4.0,2015-04-29,Le coréen de Lyon,"Une très bonne cuisine dans un cadre très soigné. Une proposition de bons vins à tarif raisonnable. Il y a encore une petite faiblesse sur les desserts ainsi quun rapport qualité-prix un peu élevé pour atteindre lexcellence. Mais sur Lyon, cest probablement le coréen de référence."
1373,9,Marc Allé,5.0,2015-04-19,Belle découverte !!!,"Nous avons découverts la cuisine coréenne dans ce restaurant et avons été emballés...ambiance zen au rdv, et cuisine tout simplement délicieuse. Un restaurant où lon se sent bien et où lon a très envie de retourner...réservation conseillée !!!"
1374,9,LarryetFlo,4.0,2015-04-15,Notre préféré à Lyon,"En effet, nous confirmons la presence de coréens dans la salle ! Les sushis, les sashimi et les brochettes sont délicieux (pas seulement coréen donc .. ). L accueil est très bon, le service rapide et l ambiance zen et feutrée. Très agréable moment."
1375,9,Clo C,5.0,2015-04-13,Tellement bon,"Cest tellement bon ... Je veux déjà retourner. Les sashimis sont excellents, le poisson fond dans la bouche. Franchement une adresse où aller les yeux fermés."
1376,9,Franck D,5.0,2015-03-28,Excellent et authentique!,"Un excellent restaurant Coréen a Lyon pour découvrir les richesses de cette cuisine trop peu connue. Une adresse sure testée avec de vrais Coréens, et recommandée par de nombreux blogs de touristes Coréens. Dépaysement garanti !"
1377,9,Dorothee DS,5.0,2015-03-07,Très bien,Nous avons pris le menu avec le barbecue car nous sommes fan de ce plat et bien c était excellent nous adorons coréen et nous n avons pas été déçu. Le personnel est super sympa en plus la décoration raffinée nous y retournerons assurément !
1378,9,marie-sophie S,4.0,2015-02-23,Délicieux,"Nous avons pris le barbecue à 2, très belle surprise. Service soigné et rapide. Décoration sobre et raffinée"
1379,9,atoll73,4.0,2015-02-17,Pas mal,un peu déçu car on mavait vendu ce restau comme un gastro. Ce nest pas le cas mais la cuisine y est fin et délicate tout de même. Vous pouvez y aller sans souci et vous faire plaisir.
1380,9,katoox,4.0,2015-01-30,Bonne surprise,"Incitée par mon chéri à pousser la porte de ce resto, moi qui ne suis pas fan de cuisine asiatique, jai été agréablement surprise. Les odeurs mont tout de suite mise en appétit, et laccueil à eu raison de mes dernières réticences. Zéro attente, un service au top. Seul petit bémol, lassiette de sushis et makis navait que des plats de poissons, ce qui rendait la dégustation un peu linéaire. Jaurais préféré un peu de makis au concombre afin de mettre un peu de croquant dans tout ça. Le barbecue coréen était une belle découverte. Nous avons passé un agréable moment dans ce resto."
1381,9,antigone333,4.0,2015-01-22,nouvelle déco nouvelle ambiance,"La déco est plus sobre qu avant, un peu plus sombre aussi. Côté cuisine, c est très bien et cest le même chef. Très belle découpe du saumon et du poisson. cest délicieux fin et bien équilibré, notamment le menu sur plateau obento ou edo je crois. Avec salade daccueil, soupe miso, sushi, sashimi... A deux avec deux cafés 38 euros. je trouve que cest très raisonnable compte tenu de la qualité des produits. On a de lenergie en partant"
